price,year,mileage,make,model,body,age,mileage_per_year,high_mileage
4200,2019,60000,cadillac,eldorado,convertible,6,10000.0,0
6000,2019,100000,oldsmobile,cutlass,coupe,6,16666.666666666668,0
9200,2020,66800,nissan,350z,coupe,5,13360.0,0
35100,2020,171000,acura,nsx,coupe,5,34200.0,1
7000,2019,92461,chevrolet,camaro,,6,15410.166666666666,0
3800,2020,100000,dodge,other pickups,,5,20000.0,0
17070,2019,9900,ford,thunderbird,convertible,6,1650.0,0
26100,2019,45000,pontiac,firebird,convertible,6,7500.0,0
9650,2019,45000,plymouth,other,coupe,6,7500.0,0
13500,2019,95000,ford,galaxie,,6,15833.333333333334,0
10100,2020,115000,jeep,wrangler,,5,23000.0,0
16200,2019,84750,audi,s4,,6,14125.0,0
3700,2019,186220,chevrolet,g20 van,van,6,31036.666666666668,1
5000,2020,51400,mercury,grand marquis,sedan,5,10280.0,0
6300,2020,73850,cadillac,fleetwood,sedan,5,14770.0,0
15300,2019,30000,chevrolet,c-10,standard cab pickup,6,5000.0,0
14300,2019,17000,ford,mustang,coupe,6,2833.3333333333335,0
8410,2020,90000,volkswagen,single cab,pickup,5,18000.0,0
21100,2019,22552,chrysler,crossfire,coupe,6,3758.6666666666665,0
4000,2020,110700,hyundai,elantra,sedan,5,22140.0,0
25100,2020,70000,ram,2500,crew cab pickup,5,14000.0,0
2030,2020,120000,mazda,3,hatchback,5,24000.0,0
1100,2019,256000,toyota,4runner,suv,6,42666.666666666664,1
10000,2020,124327,porsche,cayenne,suv,5,24865.4,0
11300,2020,69168,lincoln,navigator,suv,5,13833.6,0
5300,2019,67785,ford,mustang,convertible,6,11297.5,0
20000,2019,145000,ford,f-350,,6,24166.666666666668,0
7300,2020,12998,oldsmobile,442,,5,2599.6,0
10150,2020,110000,chevrolet,blazer,suv,5,22000.0,0
5300,2019,83610,chevrolet,blazer,,6,13935.0,0
13100,2020,111111,dodge,charger,,5,22222.2,0
6300,2019,138379,toyota,supra,coupe,6,23063.166666666668,0
25600,2019,6542,cadillac,eldorado,--,6,1090.3333333333333,0
11400,2019,32272,triumph,tr-6,--,6,5378.666666666667,0
90300,2020,8145,lamborghini,gallardo,convertible,5,1629.0,0
3800,2019,38212,cadillac,deville,coupe,6,6368.666666666667,0
2130,2020,73000,cadillac,deville,sedan,5,14600.0,0
3050,2020,46591,cadillac,eldorado,coupe,5,9318.2,0
10000,2019,147000,jeep,wagoneer,wagon,6,24500.0,0
6600,2020,119000,lincoln,town car,sedan,5,23800.0,0
6050,2019,143216,mercedes-benz,sl-class,convertible,6,23869.333333333332,0
4100,2019,88045,mercedes-benz,e-class,sedan,6,14674.166666666666,0
6650,2019,84126,mercedes-benz,sl-class,convertible,6,14021.0,0
4800,2019,96363,volvo,240,sedan,6,16060.5,0
2550,2019,185000,toyota,supra,hatchback,6,30833.333333333332,1
62100,2019,3742,dodge,charger,sedan,6,623.6666666666666,0
45600,2019,60541,dodge,charger,sedan,6,10090.166666666666,0
47900,2019,16319,dodge,challenger,coupe,6,2719.8333333333335,0
2560,2019,170000,mercedes-benz,clk-class,coupe,6,28333.333333333332,1
19100,2020,90072,ford,f-250,crew cab pickup,5,18014.4,0
4550,2019,159458,chevrolet,express,,6,26576.333333333332,1
1660,2019,114421,fiat,500,hatchback,6,19070.166666666668,0
8000,2019,61360,ford,torino,coupe,6,10226.666666666666,0
9000,2019,23764,ford,e-series van,passenger van,6,3960.6666666666665,0
2650,2020,177000,mercedes-benz,s-class,coupe,5,35400.0,1
2100,2020,162000,mercedes-benz,e-class,wagon,5,32400.0,1
2230,2019,99999,pontiac,star chief,,6,16666.5,0
9650,2019,99999,pontiac,firebird,coupe,6,16666.5,0
14950,2019,103000,subaru,wrx,sedan,6,17166.666666666668,0
16000,2020,72098,chevrolet,corvette,coupe,5,14419.6,0
2850,2020,210000,volkswagen,bus/vanagon,van camper,5,42000.0,1
4710,2019,133592,mercedes-benz,sl-class,convertible,6,22265.333333333332,0
5600,2019,45127,studebaker,champion,sedan,6,7521.166666666667,0
2780,2019,141511,chevrolet,impala,sedan,6,23585.166666666668,0
34000,2019,102500,dodge,coronet,2 door post,6,17083.333333333332,0
54000,2019,13500,ford,f-150,extended crew cab pickup,6,2250.0,0
1130,2019,68489,international harvester,scout,2 door pickup,6,11414.833333333334,0
1030,2019,78376,ford,4 door sedan,sedan,6,13062.666666666666,0
3610,2019,72780,cadillac,fleetwood,limousine,6,12130.0,0
7800,2019,283000,mercedes-benz,300-series,wagon,6,47166.666666666664,1
70000,2019,20863,volkswagen,bus/vanagon,van camper,6,3477.1666666666665,0
14750,2020,93783,mercedes-benz,200-series,sedan,5,18756.6,0
4100,2019,39783,lancia,appia,sedan,6,6630.5,0
4750,2020,95185,alfa romeo,gt junior,coupe,5,19037.0,0
35770,2019,135000,acura,nsx,,6,22500.0,0
9600,2020,109000,toyota,land cruiser,suv,5,21800.0,0
2600,2019,99999,dodge,diplomat,,6,16666.5,0
18000,2020,155475,ford,f-350,crew cab pickup,5,31095.0,1
10100,2019,55000,nissan,300zx,coupe,6,9166.666666666666,0
7500,2020,186967,toyota,tacoma,pickup,5,37393.4,1
9000,2019,24200,ford,mustang,convertible,6,4033.3333333333335,0
9950,2019,71000,chevrolet,nova,coupe,6,11833.333333333334,0
1330,2020,190000,dodge,dakota,extended cab pickup,5,38000.0,1
32100,2019,80960,tesla,model s,hatchback,6,13493.333333333334,0
13600,2020,47115,dodge,dart,convertible,5,9423.0,0
40200,2020,22242,dodge,charger,coupe,5,4448.4,0
18100,2019,57243,chevrolet,corvette,coupe,6,9540.5,0
5450,2020,170000,chevrolet,suburban,,5,34000.0,1
16600,2019,47115,dodge,dart,convertible,6,7852.5,0
30000,2019,45725,plymouth,gtx,coupe,6,7620.833333333333,0
30000,2019,45725,plymouth,gtx,coupe,6,7620.833333333333,0
2650,2019,152445,mini,cooper s,coupe,6,25407.5,1
1930,2020,153962,volkswagen,eos,coupe,5,30792.4,1
45100,2019,22242,dodge,charger,coupe,6,3707.0,0
9700,2019,36338,acura,tsx,sedan,6,6056.333333333333,0
18500,2020,92477,studebaker,avanti,coupe,5,18495.4,0
10100,2019,43436,mg,mga,convertible,6,7239.333333333333,0
7000,2019,2319,ford,other,coupe,6,386.5,0
12200,2019,98000,ford,mustang,,6,16333.333333333334,0
17500,2020,74000,chevrolet,suburban,suv,5,14800.0,0
10200,2020,9949,chrysler,300,sedan,5,1989.8,0
2550,2020,186799,bmw,535i,sedan,5,37359.8,1
25000,2019,13100,chrysler,prowler,,6,2183.3333333333335,0
15600,2019,13000,ford,mustang,convertible,6,2166.6666666666665,0
1380,2019,144305,bmw,x5,sport utility,6,24050.833333333332,0
12150,2020,10000,chevrolet,c-10,,5,2000.0,0
26770,2020,51000,chevrolet,chevelle,coupe,5,10200.0,0
1400,2019,112735,volkswagen,scirocco,,6,18789.166666666668,0
6210,2019,93000,nissan,350z,convertible,6,15500.0,0
1130,2019,90385,nissan,350z,coupe,6,15064.166666666666,0
3500,2019,94573,dodge,other pickups,standard cab pickup,6,15762.166666666666,0
13000,2020,116000,volkswagen,r32,hatchback,5,23200.0,0
12000,2019,5100,dodge,other,sedan,6,850.0,0
37900,2019,54900,chevrolet,camaro,coupe,6,9150.0,0
12000,2020,100000,chevrolet,impala,sedan,5,20000.0,0
1750,2019,128000,lincoln,mkz/zephyr,sedan,6,21333.333333333332,0
10000,2020,31333,volkswagen,bus/vanagon,panel van,5,6266.6,0
48000,2020,8896,dodge,viper,coupe,5,1779.2,0
3010,2020,153000,bmw,x5,suv,5,30600.0,1
4750,2019,176750,mercedes-benz,c-class,,6,29458.333333333332,1
5550,2019,152095,ford,explorer,suv,6,25349.166666666668,1
4650,2020,86000,mercedes-benz,sl-class,convertible,5,17200.0,0
45250,2020,16000,cadillac,escalade,suv,5,3200.0,0
3800,2019,159159,chrysler,other,minivan,6,26526.5,1
1200,2020,99949,buick,century,sedan,5,19989.8,0
20260,2020,33700,chevrolet,tahoe,suv,5,6740.0,0
900,2019,100000,mercury,cougar,,6,16666.666666666668,0
10300,2019,27700,jaguar,xj6,sedan,6,4616.666666666667,0
3500,2019,0,datsun,pickup,regular cab,6,0.0,0
4150,2019,77000,chevrolet,corvette,,6,12833.333333333334,0
8800,2019,65000,nissan,other,,6,10833.333333333334,0
14200,2019,147550,ford,f-350,crew cab pickup,6,24591.666666666668,0
29810,2019,33500,chevrolet,corvette,coupe,6,5583.333333333333,0
7800,2019,185000,chevrolet,silverado 3500,pickup truck,6,30833.333333333332,1
18800,2019,70800,chevrolet,silverado 3500,cab & chassis,6,11800.0,0
25800,2020,178800,chevrolet,silverado 2500,crew cab pickup,5,35760.0,1
12300,2019,173000,chevrolet,silverado 3500,crew cab pickup,6,28833.333333333332,1
12800,2019,199900,chevrolet,silverado 3500,crew cab pickup,6,33316.666666666664,1
10350,2020,127400,gmc,sierra 3500,cab & chassis,5,25480.0,0
11100,2020,218400,gmc,sierra 2500,crew cab pickup,5,43680.0,1
12500,2020,237000,gmc,sierra 2500,crew cab pickup,5,47400.0,1
3000,2020,152600,lincoln,town car,limousine,5,30520.0,1
6100,2019,97900,mercedes-benz,sl-class,,6,16316.666666666666,0
19000,2019,45600,porsche,911,coupe,6,7600.0,0
45000,2019,100000,chevrolet,corvette,convertible,6,16666.666666666668,0
2650,2019,158752,lincoln,mark series,coupe,6,26458.666666666668,1
3600,2019,98000,plymouth,fury,,6,16333.333333333334,0
4000,2020,246578,toyota,4runner,convertible,5,49315.6,1
7000,2019,95055,toyota,corolla,sedan,6,15842.5,0
1950,2020,174500,volkswagen,bus/vanagon,standard passenger van,5,34900.0,1
3000,2019,149988,ford,expedition,suv,6,24998.0,0
4050,2019,188286,isuzu,pup,,6,31381.0,1
40000,2020,189,dodge,charger,sedan,5,37.8,0
3950,2019,149801,chevrolet,c-10,short box bed,6,24966.833333333332,0
2300,2020,94160,datsun,1200,coupe,5,18832.0,0
1680,2019,98166,oldsmobile,cutlass,coupe,6,16361.0,0
9500,2019,16800,nash,rambler,sedan,6,2800.0,0
12100,2019,16800,nash,rambler,sedan,6,2800.0,0
7500,2019,43129,dodge,dart,coupe,6,7188.166666666667,0
18000,2019,100,chevrolet,c-10,,6,16.666666666666668,0
2250,2020,95000,dodge,other pickups,standard cab pickup,5,19000.0,0
7100,2020,68000,chevrolet,corvette,coupe,5,13600.0,0
3950,2020,112000,chevrolet,monza mirage,,5,22400.0,0
27130,2020,95000,dodge,charger,,5,19000.0,0
2000,2019,172062,volkswagen,rabbit,pickup,6,28677.0,1
5800,2020,0,ford,mustang,coupe,5,0.0,0
3000,2019,160286,ford,f-150,extended cab pickup,6,26714.333333333332,1
1090,2020,77932,porsche,944,hatchback,5,15586.4,0
4670,2020,120000,toyota,mr2,coupe,5,24000.0,0
3500,2019,116200,cadillac,sts,sedan,6,19366.666666666668,0
8200,2020,80229,honda,s2000,convertible,5,16045.8,0
4050,2020,116350,audi,tt,convertible,5,23270.0,0
710,2019,118000,saab,9-3,,6,19666.666666666668,0
4550,2020,74698,ford,mustang,convertible,5,14939.6,0
25300,2020,37831,cadillac,cts,coupe,5,7566.2,0
3500,2020,326000,lincoln,town car,limousine,5,65200.0,1
15400,2019,71983,mercedes-benz,cl-class,coupe,6,11997.166666666666,0
6800,2020,182750,ford,f-150,crew cab pickup,5,36550.0,1
5000,2019,62000,other makes,karmann ghia,coupe,6,10333.333333333334,0
1100,2019,84698,mercedes-benz,250,sedan,6,14116.333333333334,0
5000,2019,121443,toyota,mr2,convertible,6,20240.5,0
6900,2020,100500,chevrolet,corvette,convertible,5,20100.0,0
5000,2019,127296,subaru,tribeca,suv,6,21216.0,0
9900,2019,74684,kia,sportage,suv,6,12447.333333333334,0
13100,2019,80000,pontiac,firebird,,6,13333.333333333334,0
6500,2019,126000,ford,mustang,coupe,6,21000.0,0
25500,2020,66000,infiniti,qx80,suv,5,13200.0,0
12000,2020,198000,nissan,300zx,coupe,5,39600.0,1
14500,2020,48628,mercedes-benz,s-class,sedan,5,9725.6,0
2030,2019,135200,toyota,prius,hatchback,6,22533.333333333332,0
2350,2019,293167,bmw,3-series,sedan,6,48861.166666666664,1
7700,2020,0,chevrolet,other pickups,standard cab pickup,5,0.0,0
5800,2019,187287,jaguar,xj8,sedan,6,31214.5,1
700,2019,99487,volkswagen,passat,sedan,6,16581.166666666668,0
520,2020,97000,dodge,neon,coupe,5,19400.0,0
12000,2019,47707,chevrolet,silverado 1500,,6,7951.166666666667,0
1800,2020,78738,jeep,dispatcher,,5,15747.6,0
6100,2019,69700,chevrolet,c/k pickup 1500,standard cab pickup,6,11616.666666666666,0
500,2019,181000,mercedes-benz,clk-class,coupe,6,30166.666666666668,1
17800,2019,100685,volkswagen,bus/vanagon,,6,16780.833333333332,0
25100,2019,12500,chevrolet,3100,pickup,6,2083.3333333333335,0
2000,2019,223000,jaguar,xj8,sedan,6,37166.666666666664,1
24900,2019,104053,pontiac,gto,coupe,6,17342.166666666668,0
16100,2020,16734,jeep,wrangler,suv,5,3346.8,0
7590,2019,84000,buick,riviera,coupe,6,14000.0,0
22200,2020,46005,ford,f-350,crew cab pickup,5,9201.0,0
17800,2020,214579,gmc,yukon,suv,5,42915.8,1
16600,2020,68500,porsche,911,convertible,5,13700.0,0
8000,2019,32800,chevrolet,corvette,convertible,6,5466.666666666667,0
3300,2020,80701,volkswagen,karmann ghia,coupe,5,16140.2,0
9400,2019,11111,plymouth,barracuda,coupe,6,1851.8333333333333,0
4800,2019,89000,jeep,wagoneer,suv,6,14833.333333333334,0
3100,2020,211000,mercedes-benz,e-class,wagon,5,42200.0,1
10600,2019,120000,volkswagen,bus/vanagon,van camper,6,20000.0,0
5100,2019,99999,porsche,914,convertible,6,16666.5,0
4410,2019,118416,porsche,914,convertible,6,19736.0,0
20100,2019,1000,chevrolet,caprice,,6,166.66666666666666,0
610,2019,0,pontiac,grand prix,,6,0.0,0
16900,2019,48492,bmw,850csi,sedan,6,8082.0,0
4200,2019,100000,volkswagen,beetle - classic,coupe,6,16666.666666666668,0
3970,2020,127000,ford,expedition,suv,5,25400.0,0
9700,2019,70600,chevrolet,c-10,standard cab pickup,6,11766.666666666666,0
12800,2019,193000,jeep,wagoneer,,6,32166.666666666668,1
9100,2020,108000,ford,f-350,standard cab pickup,5,21600.0,0
10800,2019,80000,dodge,ramcharger,suv,6,13333.333333333334,0
8200,2020,91181,ford,f-250,standard cab pickup,5,18236.2,0
8500,2019,83900,honda,civic,sedan,6,13983.333333333334,0
20000,2019,45000,audi,q7,suv,6,7500.0,0
14350,2020,154000,bmw,m3,coupe,5,30800.0,1
13000,2019,18125,chevrolet,corvette,,6,3020.8333333333335,0
2600,2019,166357,chevrolet,blazer,suv,6,27726.166666666668,1
4850,2019,56750,ford,contour,sedan,6,9458.333333333334,0
14950,2019,85000,mercedes-benz,280se,sedan,6,14166.666666666666,0
28500,2019,524,chevrolet,camaro,coupe,6,87.33333333333333,0
3900,2019,113205,pontiac,fiero,coupe,6,18867.5,0
20400,2019,2016,chevrolet,camaro,coupe,6,336.0,0
16400,2019,74000,mercedes-benz,cls-class,,6,12333.333333333334,0
1290,2019,158000,chevrolet,impala,sedan,6,26333.333333333332,1
20380,2019,26000,jeep,wrangler,suv,6,4333.333333333333,0
21000,2019,72000,jeep,wrangler,suv,6,12000.0,0
23100,2019,25000,jeep,grand cherokee,suv,6,4166.666666666667,0
16850,2019,43000,jeep,grand cherokee,suv,6,7166.666666666667,0
14400,2020,45000,jeep,grand cherokee,suv,5,9000.0,0
37900,2019,23000,chevrolet,corvette,coupe,6,3833.3333333333335,0
49900,2020,3000,chevrolet,corvette,convertible,5,600.0,0
12600,2019,48000,cadillac,cts,sedan,6,8000.0,0
11900,2020,87000,cadillac,cts,sedan,5,17400.0,0
23600,2019,10500,cadillac,ct6,sedan,6,1750.0,0
20090,2020,37000,cadillac,ct6,sedan,5,7400.0,0
26300,2020,950,chevrolet,silverado 1500,extended cab pickup,5,190.0,0
23300,2020,35000,chevrolet,silverado 1500,extended cab pickup,5,7000.0,0
24200,2019,46000,chevrolet,silverado 1500,extended cab pickup,6,7666.666666666667,0
16900,2020,48000,chevrolet,silverado 1500,pickup,5,9600.0,0
24510,2019,7000,gmc,sierra 1500,crew cab pickup,6,1166.6666666666667,0
26900,2020,48000,chevrolet,silverado 1500,crew cab pickup,5,9600.0,0
9800,2020,43000,lincoln,mkz/zephyr,sedan,5,8600.0,0
15200,2020,8200,audi,a3,hatchback,5,1640.0,0
18100,2020,35000,mercedes-benz,e-class,sedan,5,7000.0,0
12200,2019,116580,mercedes-benz,s-class,sedan,6,19430.0,0
4000,2020,112000,dodge,nitro,suv,5,22400.0,0
11210,2020,88000,plymouth,fury,,5,17600.0,0
2080,2019,94000,ford,mustang,convertible,6,15666.666666666666,0
35000,2019,40000,ford,other,coupe,6,6666.666666666667,0
10400,2020,77914,ford,mustang,hatchback,5,15582.8,0
17700,2020,157358,bmw,m6,coupe,5,31471.6,1
6000,2020,98000,volkswagen,cabrio,convertible,5,19600.0,0
2850,2019,1,ford,mustang,coupe,6,0.16666666666666666,0
27360,2019,96063,austin healey,3000,convertible,6,16010.5,0
9000,2020,123,ford,model t,roadster,5,24.6,0
5600,2019,62852,ford,f-250,crew cab pickup,6,10475.333333333334,0
10000,2020,132600,land rover,discovery,suv,5,26520.0,0
2500,2019,0,chevrolet,monte carlo,coupe,6,0.0,0
16000,2019,72000,volkswagen,beetle - classic,convertible,6,12000.0,0
1800,2020,100000,volkswagen,rabbit,auto-based pickup,5,20000.0,0
3600,2019,167000,ford,f-150,extended cab pickup,6,27833.333333333332,1
5300,2019,161000,bmw,3-series,sedan,6,26833.333333333332,1
1430,2020,105444,oldsmobile,ciera,sedan,5,21088.8,0
700,2020,85100,volkswagen,jetta,sedan,5,17020.0,0
2000,2020,77464,pontiac,firebird,coupe,5,15492.8,0
3650,2019,93184,cadillac,seville,sedan,6,15530.666666666666,0
3850,2019,93138,cadillac,seville,sedan,6,15523.0,0
42300,2020,24400,cadillac,series 62,convertible,5,4880.0,0
10000,2019,98425,chevrolet,nova,coupe,6,16404.166666666668,0
23900,2020,17000,ford,mustang,fastback,5,3400.0,0
4900,2019,76868,chevrolet,g20 van,,6,12811.333333333334,0
1000,2019,200220,chrysler,lhs,limousine,6,33370.0,1
7500,2019,130000,infiniti,g35,coupe,6,21666.666666666668,0
10280,2019,63842,toyota,supra,coupe,6,10640.333333333334,0
6350,2019,75000,chevrolet,c/k pickup 1500,,6,12500.0,0
810,2019,312000,ford,f-150,extended cab pickup,6,52000.0,1
4000,2019,47000,cadillac,deville,sedan,6,7833.333333333333,0
9000,2019,82000,bmw,z4,convertible,6,13666.666666666666,0
2280,2019,168000,bmw,3-series,coupe,6,28000.0,1
1500,2020,298328,ford,f-250 super duty,extended cab pickup,5,59665.6,1
2260,2020,72775,cadillac,lasalle,coupe,5,14555.0,0
7100,2019,100000,volkswagen,beetle - classic,,6,16666.666666666668,0
8500,2019,100000,chevrolet,other pickups,,6,16666.666666666668,0
13200,2019,48750,volkswagen,bus/vanagon,,6,8125.0,0
22100,2019,18764,jeep,wrangler,,6,3127.3333333333335,0
10200,2020,101876,honda,pilot,suv,5,20375.2,0
5100,2020,166670,bmw,7-series,sedan,5,33334.0,1
18850,2020,100000,pontiac,gto,,5,20000.0,0
2500,2019,0,plymouth,other,convertible,6,0.0,0
15500,2019,0,dodge,charger,,6,0.0,0
5000,2019,0,plymouth,barracuda,coupe,6,0.0,0
9950,2019,83772,chevrolet,volt,hatchback,6,13962.0,0
5100,2020,142430,chevrolet,corvette,coupe,5,28486.0,0
3950,2019,165211,hummer,h3,suv,6,27535.166666666668,1
16260,2019,77000,cadillac,escalade,suv,6,12833.333333333334,0
17800,2019,91000,jeep,grand cherokee,suv,6,15166.666666666666,0
660,2019,76000,dodge,other pickups,standard cab pickup,6,12666.666666666666,0
8850,2019,100000,pontiac,trans am,coupe,6,16666.666666666668,0
9500,2019,99999,chevrolet,chevelle,coupe,6,16666.5,0
8600,2020,26665,volkswagen,bus/vanagon,standard passenger van,5,5333.0,0
5000,2020,138661,datsun,z-series,hatchback,5,27732.2,0
13100,2019,155000,jeep,wrangler,,6,25833.333333333332,1
36300,2019,15000,porsche,macan,suv,6,2500.0,0
1980,2019,205500,mazda,rx-7,convertible,6,34250.0,1
13500,2019,35000,volkswagen,bus/vanagon,van camper,6,5833.333333333333,0
2000,2019,204000,jeep,compass,,6,34000.0,1
9000,2019,0,dodge,other,convertible,6,0.0,0
4300,2020,70000,chevrolet,nova,coupe,5,14000.0,0
16600,2019,69000,chevrolet,other,coupe,6,11500.0,0
10000,2019,25129,ford,thunderbird,coupe,6,4188.166666666667,0
30000,2019,49268,ford,f-100,pk,6,8211.333333333334,0
115000,2019,16959,porsche,911,convertible,6,2826.5,0
19000,2019,85000,pontiac,solstice,coupe,6,14166.666666666666,0
910,2019,123000,buick,reatta,convertible,6,20500.0,0
1530,2019,195000,mercedes-benz,300-series,sedan,6,32500.0,1
4550,2019,160272,oldsmobile,custom cruiser,wagon,6,26712.0,1
3550,2019,36177,oldsmobile,eighty-eight,sedan,6,6029.5,0
3750,2019,78000,fiat,500,convertible,6,13000.0,0
4000,2020,159730,bmw,z3,convertible,5,31946.0,1
9000,2019,225000,ford,f-350,crew cab pickup,6,37500.0,1
7600,2020,155630,toyota,pickup,pickup,5,31126.0,1
23800,2020,96402,tesla,s,sedan,5,19280.4,0
6100,2019,99000,lincoln,town car,,6,16500.0,0
3300,2019,240000,lincoln,town car,sedan,6,40000.0,1
8200,2019,164000,lincoln,navigator,suv,6,27333.333333333332,1
37100,2020,2700,mercury,mercury,,5,540.0,0
11500,2019,227376,toyota,pickup,cab & chassis,6,37896.0,1
12500,2019,14880,chrysler,200 series,coupe,6,2480.0,0
5900,2020,99999,chevrolet,c-10,standard cab pickup,5,19999.8,0
14900,2019,94750,ford,f-150,standard cab pickup,6,15791.666666666666,0
7770,2020,77301,chevrolet,tahoe,suv,5,15460.2,0
16400,2020,15000,desoto,coupe,coupe,5,3000.0,0
56600,2020,22000,chevrolet,nomad,wagon,5,4400.0,0
25120,2020,9800,chevrolet,other pickups,pickup,5,1960.0,0
1850,2019,123314,honda,pilot,suv,6,20552.333333333332,0
19000,2019,10000,amc,matador,,6,1666.6666666666667,0
4900,2020,95000,american motors,gremlin,,5,19000.0,0
17790,2019,71000,jaguar,xkr,coupe,6,11833.333333333334,0
6300,2019,54000,mini,cooper s,coupe,6,9000.0,0
10400,2019,48000,audi,s4,sedan,6,8000.0,0
14900,2019,18066,volkswagen,beetle-new,convertible,6,3011.0,0
1850,2019,0,chevrolet,corvette,,6,0.0,0
5500,2019,123000,volkswagen,bus/vanagon,,6,20500.0,0
6700,2019,126000,volkswagen,bus/vanagon,,6,21000.0,0
5450,2019,42000,volkswagen,bus/vanagon,,6,7000.0,0
4150,2019,60000,volkswagen,bus/vanagon,,6,10000.0,0
19000,2019,157000,volkswagen,bus/vanagon,van camper,6,26166.666666666668,1
3180,2019,99271,ford,mustang,convertible,6,16545.166666666668,0
2350,2019,187500,jeep,grand cherokee,suv,6,31250.0,1
5860,2020,98614,audi,a4,sedan,5,19722.8,0
9800,2019,154780,ford,f-150,extended cab pickup,6,25796.666666666668,1
2230,2020,87000,chrysler,saratoga,coupe,5,17400.0,0
